class,cbo,wmc,lcom
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_20_outlines,4,1,0
com.alibaba.druid.bvt.support.http.util.IPRangeTest,3,7,21
com.alibaba.druid.sql.dialect.teradata.ast.TDNormalize,5,10,22
com.alibaba.druid.bvt.sql.mysql.MySqlOptimizeTest_1,4,1,0
com.alibaba.druid.sql.SQLExprParserTest,5,1,0
com.alibaba.druid.bvt.filter.StatFilterOpenInputStreamCountTest$Anonymous1,3,2,1
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest,1,3,3
com.alibaba.druid.bvt.sql.OverTest,4,1,0
com.alibaba.druid.bvt.sql.mysql.SQLUtilsAddConditionTest_oracle,1,6,15
com.alibaba.druid.bvt.stat.JdbcTraceManagerTest,1,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableAlterColumn,8,23,145
com.alibaba.druid.bvt.pool.UnwrapTest2,10,3,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_131_div,3,1,0
com.alibaba.druid.bvt.pool.ClosedTest,3,2,0
com.alibaba.druid.bvt.sql.odps.OdpsAlterTableDropPartitionTest,1,2,1
com.alibaba.druid.proxy.jdbc.ResultSetMetaDataProxyImpl,7,27,315
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest6_drds,4,1,0
com.alibaba.druid.sql.visitor.SQLSubQueryGroupVisitor,5,4,0
com.alibaba.druid.sql.ast.expr.SQLCaseStatement,8,29,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_locate,1,1,0
com.alibaba.druid.sql.parser.DialectFeature,5,11,4
com.alibaba.druid.bvt.pool.CallableStatmentTest$Anonymous1,3,1,0
com.alibaba.druid.bvt.pool.vendor.MySQLValidConnectionCheckerTest,3,3,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateTable_refactor_test,3,1,0
com.alibaba.druid.support.spring.stat.SpringStat,3,18,0
com.alibaba.druid.bvt.pool.dynamic.PoolPreparedStatementsChangeTest,3,3,0
com.alibaba.druid.sql.dialect.oracle.ast.expr.OracleIntervalExpr,11,52,54
com.alibaba.druid.sql.visitor.PrintableVisitor,1,3,3
com.alibaba.druid.sql.dialect.mysql.ast.statement.DrdsShowGlobalIndex,4,3,1
com.alibaba.druid.bvt.sql.FirstCommentTest,3,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateDatabaseTest9_issue_3975,3,3,3
com.alibaba.druid.sql.ast.statement.SQLLockTableStatement,1,0,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlStatement,2,0,0
com.alibaba.druid.sql.dialect.athena.visitor.AthenaOutputVisitor,5,10,10
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest9,5,1,0
com.alibaba.druid.support.opds.udf.SqlFormat,7,6,3
com.alibaba.druid.bvt.sql.mysql.InsertSyntaxTest,5,8,28
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest8,5,1,0
com.alibaba.druid.bvt.bug.Issue1865,7,6,15
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest7,5,1,0
com.alibaba.druid.sql.dialect.athena.parser.AthenaSelectParser,4,4,6
com.alibaba.druid.bvt.support.hibernate.DruidConnectionProviderTest,2,3,0
com.alibaba.druid.sql.ast.statement.SQLShowCatalogsStatement,6,8,0
com.alibaba.druid.pool.MaxWaitTest$Anonymous1,0,3,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowPlanCacheStatusStatement,3,1,0
com.alibaba.druid.sql.ast.expr.SQLFlashbackExpr,8,24,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_52_comment,4,1,0
com.alibaba.druid.bvt.sql.eval.LikeTest,1,12,66
com.alibaba.druid.bvt.sql.mysql.EncryptionAndCompressionFunctionsTest,6,9,28
com.alibaba.druid.stat.TableStat$Mode,0,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest6,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest5,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest4,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest3,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest2,5,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest1,4,1,0
com.alibaba.druid.sql.dialect.clickhouse.parser.CKLexer,4,5,6
com.alibaba.druid.bvt.pool.basic.PoolableStatementTest3,3,1,0
com.alibaba.druid.bvt.pool.basic.PoolableStatementTest2,7,94,0
com.alibaba.druid.bvt.bug.Bug_for_happyday517_2$Anonymous2$Anonymous3,1,1,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_35_PHYSICAL_PROCESSLIST,4,2,1
com.alibaba.druid.proxy.jdbc.StatementProxyImpl,10,83,1656
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlExtPartition$Item,5,19,3
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_15_queryTask,8,5,6
com.alibaba.druid.bvt.sql.postgresql.expr.InetTest,3,1,0
com.alibaba.druid.bvt.sql.presto.TrinoResourceTest,6,33,406
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_36_dla,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowBinaryLogsStatement,3,1,0
com.alibaba.druid.sql.ast.SQLPartitionSingle,9,26,29
com.alibaba.druid.sql.PagerUtils$OracleUnorderedLimitDetectVisitor,13,28,0
com.alibaba.druid.bvt.sql.eval.EvalMethodRandom,1,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_fill2,2,7,0
com.alibaba.druid.bvt.proxy.DruidDriverTest,10,12,10
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleDropPackageStatement,5,6,2
com.alibaba.druid.sql.dialect.presto.ast.stmt.PrestoAlterSchemaStatement,8,7,11
com.alibaba.druid.sql.parser.DialectFeature$ParserFeature,0,6,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_126_ads_minus,3,1,0
com.alibaba.druid.sql.builder.impl.SQLUpdateBuilderImpl,14,30,24
com.alibaba.druid.bvt.pool.DruidPooledPreparedStatementTest1,3,14,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableSetSerde,6,7,0
com.alibaba.druid.bvt.sql.postgresql.PGCommentTest,6,5,3
com.alibaba.druid.support.http.ResourceServlet$ResourceHandler,10,54,47
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGAttrExpr$PGExprMode,0,0,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_26_session,4,2,1
com.alibaba.druid.sql.ast.SQLDeclareItem$Type,0,0,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateSynonymTest2,4,1,0
com.alibaba.druid.sql.ast.statement.SQLForeignKeyImpl$Match,0,1,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterTablespaceAddDataFile,4,4,0
com.alibaba.druid.sql.repository.SchemaObject$Type,0,0,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateSynonymTest1,4,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest100_var,5,1,0
com.alibaba.druid.admin.model.dto.ConnectionResult,4,0,0
com.alibaba.druid.FastsqlColumnAmbiguousException,1,2,1
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_17,4,1,0
com.alibaba.druid.sql.repository.SchemaRepository,59,210,1507
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_14,5,1,0
com.alibaba.druid.bvt.hibernate.HibernateCRUDTest,9,27,6
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_13,5,1,0
com.alibaba.druid.sql.dialect.bigquery.ast.BigQueryCharExpr,7,16,41
com.alibaba.druid.sql.parser.SQLSelectListCache$Entry,1,1,0
com.alibaba.druid.pool.vendor.OracleExceptionSorter,1,63,6
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_15,5,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsAlterTableChangeOwner,4,5,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_10,5,2,1
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_12,5,1,0
com.alibaba.druid.bvt.sql.bigquery.BigQueryCommentTest,3,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_11,5,1,0
com.alibaba.druid.sql.ast.expr.SQLAllColumnExpr,7,16,77
com.alibaba.druid.sql.dialect.oracle.ast.OracleSQLObject,2,1,0
com.alibaba.druid.sql.ast.statement.SQLShowIndexesStatement,9,14,26
com.alibaba.druid.TestSqlServer,1,2,0
com.alibaba.druid.bvt.sql.oracle.visitor.OracleSchemaStatVisitorTest_Subquery2,5,1,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarSelectQueryBlock$FetchClause,4,6,2
com.alibaba.druid.wall.WallContext,6,39,328
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_109_alias,5,1,0
com.alibaba.druid.wall.WallProviderStatLogger,1,2,1
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_addBatch,6,5,0
com.alibaba.druid.bvt.support.http.WebStatFilterTest3_WebURIStatNull,8,1,0
com.alibaba.druid.support.http.MonitorClientContextListener,3,3,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MysqlShowHtcStatement,3,5,6
com.alibaba.druid.stat.PerfTest$A,1,2,1
com.alibaba.druid.stat.PerfTest$B,0,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableDropColumnItem,5,12,33
com.alibaba.druid.PoolTestCase,1,3,1
com.alibaba.druid.bvt.sql.eval.EvalInTest,1,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallPermitVariantTest,2,2,0
com.alibaba.druid.benckmark.sql.StatementConverter,17,12,3
com.alibaba.druid.sql.dialect.db2.ast.DB2Object$Constants,0,0,0
com.alibaba.druid.sql.ast.statement.SQLAlterStatement,2,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_36,5,1,0
com.alibaba.druid.bvt.pool.vendor.MSSQLValidConnectionCheckerTest,3,4,3
com.alibaba.druid.bvt.sql.oracle.visitor.OracleASTVisitorAdapterTest,88,1,0
com.alibaba.druid.sql.ast.statement.SQLMergeStatement$WhenDelete,5,5,6
com.alibaba.druid.filter.logging.Log4jFilter,3,24,190
org.apache.commons.dbcp2.BasicDataSourceFactory,2,2,1
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest93_model,5,1,0
com.alibaba.druid.bvt.filter.StatFilterOpenClobCountTest,4,4,0
com.alibaba.druid.pool.DruidConnectionHolder,9,77,658
com.alibaba.druid.sql.ast.statement.SQLDropTableSpaceStatement,9,18,42
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterTableTest_drop_constraint,4,1,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest,5,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_getConnection,2,7,0
com.alibaba.druid.sql.ast.expr.SQLAllExpr,5,20,0
com.alibaba.druid.wall.WallProviderStatLoggerAdapter,2,3,3
com.alibaba.druid.sql.ast.statement.SQLAlterDatabaseStatement,10,16,60
com.alibaba.druid.sql.ast.statement.SQLWhileStatement,7,15,0
com.alibaba.druid.sql.ast.expr.SQLLiteralExpr,2,1,0
com.alibaba.druid.bvt.sql.EqualTest_number,3,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_43,4,1,0
com.alibaba.druid.mysql.MysqlLimitTest,3,2,0
com.alibaba.druid.bvt.proxy.CallableStatementProxyImplTest,9,2,1
com.alibaba.druid.sql.ast.expr.SQLExprUtils,18,43,21
com.alibaba.druid.bvt.pool.xa.JtdsXAConnectionTest,4,7,0
com.alibaba.druid.benckmark.sql.MySqlInsertBenchmark,3,7,2
com.alibaba.druid.pool.ha.HighAvailableDataSource,11,114,3465
com.alibaba.druid.sql.ast.statement.SQLAlterTableDropKey,4,4,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowEnginesStatement,3,3,1
com.alibaba.druid.bvt.sql.h2.H2_DropDatabaseTest,4,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_45_dla,2,1,0
com.alibaba.druid.sql.dialect.bigquery.ast.BigQueryObject,4,3,1
com.alibaba.druid.benckmark.pool.Case3$Anonymous1,0,4,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest92_lexer,5,1,0
com.alibaba.druid.not_support.sql.sqlserver.AntlrSqlServerTest,4,3,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsAddStatisticStatement,7,8,1
com.alibaba.druid.bvt.filter.wall.WallDeleteWhereTest,2,2,0
com.alibaba.druid.pool.ha.node.ZookeeperNodeListener,13,47,65
com.alibaba.druid.sql.dialect.starrocks.parser.StarRocksCreateTableParser,20,42,45
com.alibaba.druid.util.MySqlUtils,10,435,323
com.alibaba.druid.bvt.filter.wall.CountTest,1,1,0
com.alibaba.druid.pool.ha.selector.RandomDataSourceSelectorWithFilterTest,10,13,0
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGTypeCastExpr,7,10,15
com.alibaba.druid.sql.TestMigrate,8,18,1
com.alibaba.druid.bvt.proxy.DruidDriverTest$PublicJdbcFilterAdapter,1,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowStatement,2,0,0
com.alibaba.druid.sql.dialect.infomix.visitor.InformixOutputVisitor,4,8,6
com.alibaba.druid.support.opds.udf.ExportConditions,9,11,3
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleMultiInsertStatement$ConditionalInsertClauseItem,4,6,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest101_geometry,4,1,0
com.alibaba.druid.bvt.filter.wall.MustParameterizedTest,2,3,0
com.alibaba.druid.pool.OracleConnectionPoolDataSourceTest,2,1,0
com.alibaba.druid.sql.ast.SQLOver,10,83,383
com.alibaba.druid.sql.ast.TDDLHint$Argument,1,3,0
com.alibaba.druid.pool.ui.DruidDataSourceUIManager$Anonymous10,1,1,0
com.alibaba.druid.support.monitor.entity.MonitorApp,0,6,9
com.alibaba.druid.util.ConcurrentLruCache$Node,4,6,11
com.alibaba.druid.sql.dialect.sqlserver.visitor.SQLServerEvalVisitor,16,23,237
com.alibaba.druid.sql.dialect.presto.ast.PrestoColumnWith,6,8,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5702,5,3,0
com.alibaba.druid.sql.ast.statement.SQLMergeStatement,11,16,47
com.alibaba.druid.sql.dialect.odps.ast.OdpsAddAccountProviderStatement,5,7,4
com.alibaba.druid.sql.ast.statement.SQLShowUsersStatement,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsAddStatisticTest,1,6,15
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleRaiseStatement,3,4,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest_pk_0,9,4,0
com.alibaba.druid.sql.dialect.mysql.parser.MySqlLexer,10,255,105
com.alibaba.druid.bvt.sql.h2.H2_CreateTableTest_1,2,1,0
com.alibaba.druid.support.jakarta.ResourceServlet$ProcessCallback,0,1,0
com.alibaba.druid.bvt.sql.odps.OdpsCreateViewTest,3,5,10
com.alibaba.druid.sql.dialect.spark.ast.stmt.SparkCreateScanStatement,11,21,49
com.alibaba.druid.bvt.sql.h2.H2_CreateTableTest_0,3,1,0
com.alibaba.druid.bvt.sql.oracle.visitor.OracleOutputVisitorTest_dblink,5,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowFunctionStatusStatement,4,6,0
com.alibaba.druid.sql.visitor.SQLASTVisitor,386,781,304590
com.alibaba.druid.benckmark.wall.WallBenchmarkTest_mysql_concurrent$Anonymous1,0,3,0
com.alibaba.druid.bvt.filter.wall.WallFilterConfigSpiForNullDbTypeTest,4,3,0
com.alibaba.druid.benckmark.pool.CaseKylin_mysql_idle_2,3,6,2
com.alibaba.druid.benckmark.pool.CaseKylin_mysql_idle_1,3,6,2
com.alibaba.druid.bvt.filter.FilterChainImplTest3$Anonymous1,0,0,0
com.alibaba.druid.proxy.jdbc.WrapperProxy,0,7,21
com.alibaba.druid.benckmark.pool.Oracle_Case4$Anonymous1,0,4,0
com.alibaba.druid.bvt.sql.starrocks.issues.Issue6029,4,2,0
com.alibaba.druid.sql.ast.statement.SQLAlterTablePartitionCount,4,6,0
com.alibaba.druid.benckmark.proxy.DruidBenchmarkTest,5,3,3
com.alibaba.druid.bvt.filter.FilterChainImplTest3$Anonymous2,4,2,1
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getMaxField,6,5,0
com.alibaba.druid.stat.TableStat$Name,3,9,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_38_hints,4,2,1
com.alibaba.druid.bvt.sql.odps.OdpsShowTablesTest0,3,3,3
com.alibaba.druid.sql.repository.SchemaRepositoryTest,5,1,0
com.alibaba.druid.sql.dialect.doris.parser.DorisExprParser,4,2,1
com.alibaba.druid.sql.ast.SQLOrderBy,7,26,49
com.alibaba.druid.bvt.filter.ReuseStatFilterTest,3,3,1
com.alibaba.druid.bvt.support.http.WebStatFilterTest,8,1,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest9,5,1,0
com.alibaba.druid.support.spring.stat.SpringStatUtils,4,9,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest8,5,1,0
com.alibaba.druid.support.calcite.CalciteMySqlNodeVisitor,113,328,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest7,5,1,0
com.alibaba.druid.util.jdbc.ResultSetMetaDataBase,3,31,331
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_81_hints,5,1,0
com.alibaba.druid.stat.AtomicMemoryTest,2,4,1
com.alibaba.druid.pool.DruidDataSourceMBean,1,33,528
com.alibaba.druid.bvt.sql.oracle.OracleDropIndexTest,4,1,0
com.alibaba.druid.not_support.sql.mysql.MySqlSelectTest_69_mysql8_windows_function,5,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5761,4,4,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleFunctionDataType,5,12,12
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest6,5,1,0
com.alibaba.druid.bvt.filter.FilterChainTest_NClob$Anonymous1,1,1,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest5,4,1,0
com.alibaba.druid.benckmark.sql.MySqlPerfMain_select,3,5,3
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest30,1,1,0
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest4,4,1,0
com.alibaba.druid.sql.ast.statement.SQLSelectItem,13,56,116
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest3,5,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallPermitTableTest,2,3,3
com.alibaba.druid.bvt.sql.schemaStat.SchemaStatTest2,5,1,0
com.alibaba.druid.bvt.sql.oracle.OracleDropUserTest,4,2,1
com.alibaba.druid.sql.dialect.oracle.ast.OracleSegmentAttributesImpl,5,30,273
com.alibaba.druid.filter.config.ConfigFilter,8,42,26
com.alibaba.druid.bvt.sql.mysql.issues.Issue4429,7,1,0
com.alibaba.druid.bvt.pool.TransactionTest,2,4,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowSlowStatement,6,12,33
com.alibaba.druid.bvt.sql.mysql.drop.MySqlDropTablespaceTest,4,1,0
com.alibaba.druid.bvt.filter.StatFilterOpenInputStreamCountTest,4,4,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleGotoStatement,3,6,0
com.alibaba.druid.spring.MBeanServerFactoryBean,1,3,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest_like_1,3,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlReplaceTest_1,4,1,0
com.alibaba.druid.proxy.jdbc.TransactionInfo,1,1,0
com.alibaba.druid.sql.dialect.starrocks.ast.StarRocksAggregateKey,4,1,0
com.alibaba.druid.bvt.pool.TestRemoveAbandoned,3,3,0
com.alibaba.druid.util.DruidWebUtils,6,68,28
com.alibaba.druid.bvt.pool.UsingUnfairLockBenchmarkTest,17,6,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_17_recyclebin,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsListTest,3,7,21
com.alibaba.druid.sql.ast.SQLPartitionSpec,4,6,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableModifyClusteredBy,4,4,0
com.alibaba.druid.bvt.pool.TestIdle3,3,8,3
com.alibaba.druid.bvt.pool.TestIdle2,3,8,3
com.alibaba.druid.sql.ast.statement.SQLCreateTriggerStatement$TriggerEvent,0,0,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_straight_join,4,2,1
com.alibaba.druid.bvt.sql.oracle.OracleLiteralTest,3,2,1
com.alibaba.druid.sql.dialect.mysql.ast.statement.MysqlCreateFullTextTokenFilterStatement,9,17,0
com.alibaba.druid.sql.ast.SQLWindow,6,9,0
com.alibaba.druid.sql.ast.statement.SQLRaiseStatement,4,5,0
com.alibaba.druid.sql.ast.SQLDataTypeRefExpr,7,15,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest14,1,1,0
com.alibaba.druid.bvt.sql.TestNewSpout$MathUtil,1,7,1
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_9_partitions,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest15,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest16,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest17,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest18,1,2,1
com.alibaba.druid.sql.ast.statement.SQLAlterTableTouch,4,2,1
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_18_alias,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest19,1,1,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleSelectRestriction,3,4,1
com.alibaba.druid.sql.dialect.phoenix.ast.PhoenixObject,2,1,0
com.alibaba.druid.bvt.filter.FilterChainImplTest2,3,62,0
com.alibaba.druid.bvt.filter.FilterChainImplTest3,4,6,0
com.alibaba.druid.bvt.filter.wall.Test02WallProviderCreator,8,3,1
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest10,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest11,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest12,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest13,2,1,0
com.alibaba.druid.sql.dialect.redshift.stmt.RedshiftColumnKey,3,6,6
com.alibaba.druid.sql.visitor.SchemaStatVisitor$OrderByStatVisitor,6,6,8
com.alibaba.druid.sql.parser.CommentTest,6,8,3
com.alibaba.druid.bvt.filter.wall.BitwiseOrTest,2,2,1
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getUpdateCount,6,5,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_23_catalogs,4,2,1
com.alibaba.druid.sql.parser.SQLParserUtils$SimpleValueEvalHandler,1,1,0
com.alibaba.druid.bvt.bug.Issue1898,1,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_26_special,4,2,1
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterServerStatement,5,8,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest2,1,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_closeConn,6,3,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest25,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest5,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest26,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest6,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest27,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest3,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest28,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest4,1,2,1
com.alibaba.druid.bvt.pool.DruidDataSourceTest_createError$Anonymous1,2,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest29,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest9,4,1,0
com.alibaba.druid.spring.boot.testcase.DruidDataSourceTestCase,5,2,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest7,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest8,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest20,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest21,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest22,1,3,3
com.alibaba.druid.sql.ast.expr.SQLNullExpr,6,9,36
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest23,1,1,0
com.alibaba.druid.bvt.sql.odps.OdpsFormatCommentTest24,1,1,0
com.alibaba.druid.sql.dialect.oracle.ast.expr.OracleBinaryFloatExpr,6,20,24
com.alibaba.druid.bvt.sql.oracle.create.OracleDropTypeTest_0,3,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateTable_like_test,5,7,3
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest143_position,4,1,0
com.alibaba.druid.sql.ast.SQLPartitionByValue,6,5,3
com.alibaba.druid.sql.ast.statement.SQLIfStatement$Else,4,6,0
com.alibaba.druid.bvt.pool.TestClone,3,3,0
com.alibaba.druid.bvt.sql.oracle.AntlrExamplesTest,2,3,0
com.alibaba.druid.bvt.pool.UsingFairLockBenchmarkTest$SlowDriver,2,2,0
com.alibaba.druid.support.spring.stat.DruidStatInterceptor$SpringMethodContextListener,2,21,45
com.alibaba.druid.util.ListDG$ENode,1,0,0
